"chr_name","chr_number","site","FST","chr_length","chr_midpoint","chr_cumulative_length","chr_cumulative_midpoint","site_cumulative"
"chrIV",4,20877501,0.185713,34181212,17090606,105246761,88156155,91943050
"chrIV",4,20907501,0.137024,34181212,17090606,105246761,88156155,91973050
"chrIV",4,20937501,0.134893,34181212,17090606,105246761,88156155,92003050
"chrIV",4,20967501,0.356904,34181212,17090606,105246761,88156155,92033050
"chrIV",4,20997501,0.224299,34181212,17090606,105246761,88156155,92063050
"chrIV",4,21032501,0.199585,34181212,17090606,105246761,88156155,92098050
"chrIV",4,21062501,0.163636,34181212,17090606,105246761,88156155,92128050
"chrIV",4,21092501,0.248093,34181212,17090606,105246761,88156155,92158050
"chrIV",4,21122501,0.103097,34181212,17090606,105246761,88156155,92188050
"chrIV",4,21152501,0.0862803,34181212,17090606,105246761,88156155,92218050
"chrIV",4,21182501,0.148829,34181212,17090606,105246761,88156155,92248050
"chrIV",4,21217501,0.122147,34181212,17090606,105246761,88156155,92283050
"chrIV",4,21247501,0.119479,34181212,17090606,105246761,88156155,92313050
"chrIV",4,21277501,0.15513,34181212,17090606,105246761,88156155,92343050
"chrIV",4,21307501,0.220498,34181212,17090606,105246761,88156155,92373050
"chrIV",4,21337501,0.133345,34181212,17090606,105246761,88156155,92403050
"chrIV",4,21372501,0.0496,34181212,17090606,105246761,88156155,92438050
"chrIV",4,21402501,0.104917,34181212,17090606,105246761,88156155,92468050
"chrIV",4,21432501,0.0776051,34181212,17090606,105246761,88156155,92498050
"chrIV",4,21462501,0.166285,34181212,17090606,105246761,88156155,92528050
"chrIV",4,21492501,0.141799,34181212,17090606,105246761,88156155,92558050
"chrIV",4,21522501,0.043896,34181212,17090606,105246761,88156155,92588050
"chrIV",4,21557501,0.0959418,34181212,17090606,105246761,88156155,92623050
"chrIV",4,21587501,0.0898876,34181212,17090606,105246761,88156155,92653050
"chrIV",4,21617501,0.0176957,34181212,17090606,105246761,88156155,92683050
"chrIV",4,21647501,0.0710138,34181212,17090606,105246761,88156155,92713050
"chrIV",4,21682501,0.154346,34181212,17090606,105246761,88156155,92748050
"chrIV",4,21712501,0.125185,34181212,17090606,105246761,88156155,92778050
"chrIV",4,21742501,0.0505033,34181212,17090606,105246761,88156155,92808050
"chrIV",4,21777501,0.0954356,34181212,17090606,105246761,88156155,92843050
"chrIV",4,21807501,0.0179626,34181212,17090606,105246761,88156155,92873050
"chrIV",4,21837501,0.000167641,34181212,17090606,105246761,88156155,92903050
"chrIV",4,21877501,0.0517689,34181212,17090606,105246761,88156155,92943050
"chrIV",4,21912501,0.0280012,34181212,17090606,105246761,88156155,92978050
"chrIV",4,21942501,0.0441376,34181212,17090606,105246761,88156155,93008050
"chrIV",4,21972501,0.0687337,34181212,17090606,105246761,88156155,93038050
"chrIV",4,22002501,0.0692286,34181212,17090606,105246761,88156155,93068050
"chrIV",4,22032501,0.223441,34181212,17090606,105246761,88156155,93098050
"chrIV",4,22062501,0.0167045,34181212,17090606,105246761,88156155,93128050
"chrIV",4,22092501,0.0961718,34181212,17090606,105246761,88156155,93158050
"chrIV",4,22122501,0.122139,34181212,17090606,105246761,88156155,93188050
"chrIV",4,22157501,0.0130522,34181212,17090606,105246761,88156155,93223050
"chrIV",4,22187501,0.129979,34181212,17090606,105246761,88156155,93253050
"chrIV",4,22217501,0.0778081,34181212,17090606,105246761,88156155,93283050
"chrIV",4,22247501,0.0836183,34181212,17090606,105246761,88156155,93313050
"chrIV",4,22277501,0.051565,34181212,17090606,105246761,88156155,93343050
"chrIV",4,22307501,0.079412,34181212,17090606,105246761,88156155,93373050
"chrIV",4,22337501,0.0542783,34181212,17090606,105246761,88156155,93403050
"chrIV",4,22367501,0.0551941,34181212,17090606,105246761,88156155,93433050
"chrIV",4,22397501,0.0723971,34181212,17090606,105246761,88156155,93463050
"chrIV",4,22432501,0.0945013,34181212,17090606,105246761,88156155,93498050
"chrIV",4,22462501,0.00300496,34181212,17090606,105246761,88156155,93528050
"chrIV",4,22497501,0.0175676,34181212,17090606,105246761,88156155,93563050
"chrIV",4,22527501,0.0529368,34181212,17090606,105246761,88156155,93593050
"chrIV",4,22557501,0.018861,34181212,17090606,105246761,88156155,93623050
"chrIV",4,22587501,0.0115291,34181212,17090606,105246761,88156155,93653050
"chrIV",4,22622501,0.0830103,34181212,17090606,105246761,88156155,93688050
"chrIV",4,22652501,0.0383009,34181212,17090606,105246761,88156155,93718050
"chrIV",4,22682501,0.0857733,34181212,17090606,105246761,88156155,93748050
"chrIV",4,22712501,0.0855311,34181212,17090606,105246761,88156155,93778050
"chrIV",4,22742501,0.0203786,34181212,17090606,105246761,88156155,93808050
"chrIV",4,22772501,0.0728982,34181212,17090606,105246761,88156155,93838050
"chrIV",4,22802501,0.0830505,34181212,17090606,105246761,88156155,93868050
"chrIV",4,22832501,0.0521653,34181212,17090606,105246761,88156155,93898050
"chrIV",4,22862501,0.0442288,34181212,17090606,105246761,88156155,93928050
"chrIV",4,22892501,0.142517,34181212,17090606,105246761,88156155,93958050
"chrIV",4,22922501,0.0424705,34181212,17090606,105246761,88156155,93988050
"chrIV",4,22952501,0.171476,34181212,17090606,105246761,88156155,94018050
"chrIV",4,22982501,0.219177,34181212,17090606,105246761,88156155,94048050
"chrIV",4,23012501,0.159898,34181212,17090606,105246761,88156155,94078050
"chrIV",4,23042501,0.225754,34181212,17090606,105246761,88156155,94108050
"chrIV",4,23072501,0.010331,34181212,17090606,105246761,88156155,94138050
"chrIV",4,23112501,0.413016,34181212,17090606,105246761,88156155,94178050
"chrIV",4,23147501,0.222254,34181212,17090606,105246761,88156155,94213050
"chrIV",4,23177501,0.417625,34181212,17090606,105246761,88156155,94243050
"chrIV",4,23207501,0.295701,34181212,17090606,105246761,88156155,94273050
"chrIV",4,23237501,0.321168,34181212,17090606,105246761,88156155,94303050
"chrIV",4,23267501,0.156984,34181212,17090606,105246761,88156155,94333050
"chrIV",4,23297501,0.0296686,34181212,17090606,105246761,88156155,94363050
"chrIV",4,23327501,0.0382767,34181212,17090606,105246761,88156155,94393050
"chrIV",4,23357501,0.119287,34181212,17090606,105246761,88156155,94423050
"chrIV",4,23387501,0.280732,34181212,17090606,105246761,88156155,94453050
"chrIV",4,23417501,0.104608,34181212,17090606,105246761,88156155,94483050
"chrIV",4,23447501,0.0527564,34181212,17090606,105246761,88156155,94513050
"chrIV",4,23477501,0.143778,34181212,17090606,105246761,88156155,94543050
"chrIV",4,23507501,0.0328177,34181212,17090606,105246761,88156155,94573050
"chrIV",4,23537501,0.0496931,34181212,17090606,105246761,88156155,94603050
"chrIV",4,23567501,0.175685,34181212,17090606,105246761,88156155,94633050
"chrIV",4,23602501,0.263508,34181212,17090606,105246761,88156155,94668050
"chrIV",4,23632501,0.267666,34181212,17090606,105246761,88156155,94698050
"chrIV",4,23667501,0.216694,34181212,17090606,105246761,88156155,94733050
"chrIV",4,23697501,0.343109,34181212,17090606,105246761,88156155,94763050
"chrIV",4,23727501,0.129537,34181212,17090606,105246761,88156155,94793050
"chrIV",4,23757501,0.177642,34181212,17090606,105246761,88156155,94823050
"chrIV",4,23787501,0.174995,34181212,17090606,105246761,88156155,94853050
"chrIV",4,23817501,0.155078,34181212,17090606,105246761,88156155,94883050
"chrIV",4,23847501,0.205014,34181212,17090606,105246761,88156155,94913050
"chrIV",4,23877501,0.199061,34181212,17090606,105246761,88156155,94943050
"chrIV",4,23907501,0.132253,34181212,17090606,105246761,88156155,94973050
"chrIV",4,23942501,0.0803076,34181212,17090606,105246761,88156155,95008050
"chrIV",4,23972501,0.0339003,34181212,17090606,105246761,88156155,95038050
"chrIV",4,24002501,0.0478255,34181212,17090606,105246761,88156155,95068050
"chrIV",4,24032501,0.0415381,34181212,17090606,105246761,88156155,95098050
"chrIV",4,24062501,0.0668631,34181212,17090606,105246761,88156155,95128050
"chrIV",4,24092501,0.0410419,34181212,17090606,105246761,88156155,95158050
"chrIV",4,24122501,0.191878,34181212,17090606,105246761,88156155,95188050
"chrIV",4,24152501,0.142917,34181212,17090606,105246761,88156155,95218050
"chrIV",4,24182501,0.0135805,34181212,17090606,105246761,88156155,95248050
"chrIV",4,24212501,0.0514499,34181212,17090606,105246761,88156155,95278050
"chrIV",4,24242501,0.0152912,34181212,17090606,105246761,88156155,95308050
"chrIV",4,24282501,0.0593167,34181212,17090606,105246761,88156155,95348050
"chrIV",4,24312501,0.0464156,34181212,17090606,105246761,88156155,95378050
"chrIV",4,24342501,0.0443538,34181212,17090606,105246761,88156155,95408050
"chrIV",4,24382501,0.0270142,34181212,17090606,105246761,88156155,95448050
"chrIV",4,24412501,0.0124739,34181212,17090606,105246761,88156155,95478050
"chrIV",4,24442501,0.0971668,34181212,17090606,105246761,88156155,95508050
"chrIV",4,24472501,0.0637045,34181212,17090606,105246761,88156155,95538050
"chrIV",4,24502501,0.102626,34181212,17090606,105246761,88156155,95568050
"chrIV",4,24537501,0.120777,34181212,17090606,105246761,88156155,95603050
"chrIV",4,24567501,0.0760194,34181212,17090606,105246761,88156155,95633050
"chrIV",4,24597501,0.0129408,34181212,17090606,105246761,88156155,95663050
"chrIV",4,24627501,0.0172786,34181212,17090606,105246761,88156155,95693050
"chrIV",4,24657501,0.043554,34181212,17090606,105246761,88156155,95723050
"chrIV",4,24692501,0.0687135,34181212,17090606,105246761,88156155,95758050
"chrIV",4,24722501,0.113989,34181212,17090606,105246761,88156155,95788050
"chrIV",4,24752501,0.0733599,34181212,17090606,105246761,88156155,95818050
"chrIV",4,24782501,0.247725,34181212,17090606,105246761,88156155,95848050
"chrIV",4,24812501,0.0176043,34181212,17090606,105246761,88156155,95878050
"chrIV",4,24842501,0.0290845,34181212,17090606,105246761,88156155,95908050
"chrIV",4,24872501,0.190186,34181212,17090606,105246761,88156155,95938050
"chrIV",4,24902501,0.110436,34181212,17090606,105246761,88156155,95968050
"chrIV",4,24932501,0.0407191,34181212,17090606,105246761,88156155,95998050
"chrIV",4,24967501,0.0485215,34181212,17090606,105246761,88156155,96033050
"chrIV",4,24997501,0.0399605,34181212,17090606,105246761,88156155,96063050
"chrIV",4,25027501,0.0761266,34181212,17090606,105246761,88156155,96093050
"chrIV",4,25057501,0.130597,34181212,17090606,105246761,88156155,96123050
"chrIV",4,25087501,0.0929825,34181212,17090606,105246761,88156155,96153050
"chrIV",4,25117501,0.0451088,34181212,17090606,105246761,88156155,96183050
"chrIV",4,25147501,0.106839,34181212,17090606,105246761,88156155,96213050
"chrIV",4,25177501,0.0571731,34181212,17090606,105246761,88156155,96243050
"chrIV",4,25207501,0.00832251,34181212,17090606,105246761,88156155,96273050
"chrIV",4,25237501,0.116666,34181212,17090606,105246761,88156155,96303050
"chrIV",4,25267501,0.0936852,34181212,17090606,105246761,88156155,96333050
"chrIV",4,25297501,0.00379159,34181212,17090606,105246761,88156155,96363050
"chrIV",4,25332501,0.284939,34181212,17090606,105246761,88156155,96398050
"chrIV",4,25362501,0.0784013,34181212,17090606,105246761,88156155,96428050
"chrIV",4,25402501,0.167114,34181212,17090606,105246761,88156155,96468050
"chrIV",4,25432501,0.102842,34181212,17090606,105246761,88156155,96498050
"chrIV",4,25462501,0.0461648,34181212,17090606,105246761,88156155,96528050
"chrIV",4,25497501,0.107572,34181212,17090606,105246761,88156155,96563050
"chrIV",4,25532501,0.18505,34181212,17090606,105246761,88156155,96598050
"chrIV",4,25562501,0.0108425,34181212,17090606,105246761,88156155,96628050
"chrIV",4,25592501,0.0204384,34181212,17090606,105246761,88156155,96658050
"chrIV",4,25622501,0.0637865,34181212,17090606,105246761,88156155,96688050
"chrIV",4,25662501,0.0940098,34181212,17090606,105246761,88156155,96728050
"chrIV",4,25692501,0.135024,34181212,17090606,105246761,88156155,96758050
"chrIV",4,25722501,0.132976,34181212,17090606,105246761,88156155,96788050
"chrIV",4,25752501,0.0929237,34181212,17090606,105246761,88156155,96818050
"chrIV",4,25782501,0.0361557,34181212,17090606,105246761,88156155,96848050
"chrIV",4,25812501,0.131082,34181212,17090606,105246761,88156155,96878050
"chrIV",4,25842501,0.0346374,34181212,17090606,105246761,88156155,96908050
"chrIV",4,25872501,0.0148607,34181212,17090606,105246761,88156155,96938050
"chrIV",4,25902501,0.0700518,34181212,17090606,105246761,88156155,96968050
"chrIV",4,25932501,0.062997,34181212,17090606,105246761,88156155,96998050
"chrIV",4,25962501,0.0616651,34181212,17090606,105246761,88156155,97028050
"chrIV",4,25992501,0.0163092,34181212,17090606,105246761,88156155,97058050
"chrIV",4,26022501,0.0418245,34181212,17090606,105246761,88156155,97088050
"chrIV",4,26052501,0.0344251,34181212,17090606,105246761,88156155,97118050
"chrIV",4,26087501,0.085626,34181212,17090606,105246761,88156155,97153050
"chrIV",4,26117501,0.141246,34181212,17090606,105246761,88156155,97183050
"chrIV",4,26147501,0.0762059,34181212,17090606,105246761,88156155,97213050
"chrIV",4,26177501,0.152524,34181212,17090606,105246761,88156155,97243050
"chrIV",4,26207501,0.0537952,34181212,17090606,105246761,88156155,97273050
"chrIV",4,26237501,0.0813587,34181212,17090606,105246761,88156155,97303050
"chrIV",4,26272501,0.0976568,34181212,17090606,105246761,88156155,97338050
"chrIV",4,26302501,0.0112448,34181212,17090606,105246761,88156155,97368050
"chrIV",4,26332501,0.0246269,34181212,17090606,105246761,88156155,97398050
"chrIV",4,26362501,0.120304,34181212,17090606,105246761,88156155,97428050
"chrIV",4,26397501,0.129103,34181212,17090606,105246761,88156155,97463050
"chrIV",4,26432501,0.015272,34181212,17090606,105246761,88156155,97498050
"chrIV",4,26462501,0.0253662,34181212,17090606,105246761,88156155,97528050
"chrIV",4,26492501,0.0485252,34181212,17090606,105246761,88156155,97558050
"chrIV",4,26522501,0.082033,34181212,17090606,105246761,88156155,97588050
"chrIV",4,26552501,0.140944,34181212,17090606,105246761,88156155,97618050
"chrIV",4,26582501,0.065851,34181212,17090606,105246761,88156155,97648050
"chrIV",4,26612501,0.0519495,34181212,17090606,105246761,88156155,97678050
"chrIV",4,26642501,0.0655857,34181212,17090606,105246761,88156155,97708050
"chrIV",4,26672501,0.155923,34181212,17090606,105246761,88156155,97738050
"chrIV",4,26702501,0.436935,34181212,17090606,105246761,88156155,97768050
"chrIV",4,26732501,0.362909,34181212,17090606,105246761,88156155,97798050
"chrIV",4,26762501,0.461061,34181212,17090606,105246761,88156155,97828050
"chrIV",4,26797501,0.124203,34181212,17090606,105246761,88156155,97863050
"chrIV",4,26832501,0.0511175,34181212,17090606,105246761,88156155,97898050
"chrIV",4,26862501,0.0686851,34181212,17090606,105246761,88156155,97928050
"chrIV",4,26892501,0.0341439,34181212,17090606,105246761,88156155,97958050
"chrIV",4,26922501,0.0773752,34181212,17090606,105246761,88156155,97988050
"chrIV",4,26952501,0.0844625,34181212,17090606,105246761,88156155,98018050
"chrIV",4,26982501,0.0500054,34181212,17090606,105246761,88156155,98048050
"chrIV",4,27012501,0.114046,34181212,17090606,105246761,88156155,98078050
"chrIV",4,27042501,0.0630268,34181212,17090606,105246761,88156155,98108050
"chrIV",4,27072501,0.125831,34181212,17090606,105246761,88156155,98138050
"chrIV",4,27107501,0.0467569,34181212,17090606,105246761,88156155,98173050
"chrIV",4,27137501,0.0300651,34181212,17090606,105246761,88156155,98203050
"chrIV",4,27167501,0.0909302,34181212,17090606,105246761,88156155,98233050
"chrIV",4,27197501,0.094164,34181212,17090606,105246761,88156155,98263050
"chrIV",4,27227501,0.0533244,34181212,17090606,105246761,88156155,98293050
"chrIV",4,27257501,0.126865,34181212,17090606,105246761,88156155,98323050
"chrIV",4,27287501,0.0583794,34181212,17090606,105246761,88156155,98353050
"chrIV",4,27317501,0.026625,34181212,17090606,105246761,88156155,98383050
"chrIV",4,27347501,0.061827,34181212,17090606,105246761,88156155,98413050
"chrIV",4,27377501,0.0854588,34181212,17090606,105246761,88156155,98443050
"chrIV",4,27407501,0.0458397,34181212,17090606,105246761,88156155,98473050
"chrIV",4,27437501,0.0697929,34181212,17090606,105246761,88156155,98503050
"chrIV",4,27467501,0.149409,34181212,17090606,105246761,88156155,98533050
"chrIV",4,27497501,0.0370505,34181212,17090606,105246761,88156155,98563050
"chrIV",4,27527501,0.0897052,34181212,17090606,105246761,88156155,98593050
"chrIV",4,27557501,0.0737382,34181212,17090606,105246761,88156155,98623050
"chrIV",4,27587501,0.0558068,34181212,17090606,105246761,88156155,98653050
"chrIV",4,27617501,0.0334868,34181212,17090606,105246761,88156155,98683050
"chrIV",4,27647501,0.0458775,34181212,17090606,105246761,88156155,98713050
"chrIV",4,27677501,0.123824,34181212,17090606,105246761,88156155,98743050
"chrIV",4,27707501,0.0224233,34181212,17090606,105246761,88156155,98773050
"chrIV",4,27742501,0.173567,34181212,17090606,105246761,88156155,98808050
"chrIV",4,27772501,0.1112,34181212,17090606,105246761,88156155,98838050
"chrIV",4,27802501,0.0532091,34181212,17090606,105246761,88156155,98868050
"chrIV",4,27832501,0.058608,34181212,17090606,105246761,88156155,98898050
"chrIV",4,27862501,0.165537,34181212,17090606,105246761,88156155,98928050
"chrIV",4,27892501,0.0224059,34181212,17090606,105246761,88156155,98958050
"chrIV",4,27927501,0.02076,34181212,17090606,105246761,88156155,98993050
"chrIV",4,27957501,0.0911458,34181212,17090606,105246761,88156155,99023050
"chrIV",4,27987501,0.02696,34181212,17090606,105246761,88156155,99053050
"chrIV",4,28017501,0.0561559,34181212,17090606,105246761,88156155,99083050
"chrIV",4,28047501,0.040378,34181212,17090606,105246761,88156155,99113050
"chrIV",4,28077501,0.123572,34181212,17090606,105246761,88156155,99143050
"chrIV",4,28107501,0.158034,34181212,17090606,105246761,88156155,99173050
"chrIV",4,28137501,0.073926,34181212,17090606,105246761,88156155,99203050
"chrIV",4,28167501,0.167131,34181212,17090606,105246761,88156155,99233050
"chrIV",4,28197501,0.0438751,34181212,17090606,105246761,88156155,99263050
"chrIV",4,28227501,0.0303194,34181212,17090606,105246761,88156155,99293050
"chrIV",4,28257501,0.04861,34181212,17090606,105246761,88156155,99323050
"chrIV",4,28287501,0.00886687,34181212,17090606,105246761,88156155,99353050
"chrIV",4,28322501,0.00376375,34181212,17090606,105246761,88156155,99388050
"chrIV",4,28352501,0.137512,34181212,17090606,105246761,88156155,99418050
"chrIV",4,28382501,0.0183966,34181212,17090606,105246761,88156155,99448050
"chrIV",4,28412501,0.0401641,34181212,17090606,105246761,88156155,99478050
"chrIV",4,28442501,0.0377265,34181212,17090606,105246761,88156155,99508050
"chrIV",4,28472501,0.0995337,34181212,17090606,105246761,88156155,99538050
"chrIV",4,28502501,0.041413,34181212,17090606,105246761,88156155,99568050
"chrIV",4,28532501,0.0192155,34181212,17090606,105246761,88156155,99598050
"chrIV",4,28562501,0.0063539,34181212,17090606,105246761,88156155,99628050
"chrIV",4,28592501,0.0701484,34181212,17090606,105246761,88156155,99658050
"chrIV",4,28627501,0.0200937,34181212,17090606,105246761,88156155,99693050
"chrIV",4,28657501,0.128235,34181212,17090606,105246761,88156155,99723050
"chrIV",4,28687501,0.0878196,34181212,17090606,105246761,88156155,99753050
"chrIV",4,28717501,0.0700555,34181212,17090606,105246761,88156155,99783050
"chrIV",4,28747501,0.0567712,34181212,17090606,105246761,88156155,99813050
"chrIV",4,28777501,0.00461942,34181212,17090606,105246761,88156155,99843050
"chrIV",4,28807501,0.0838823,34181212,17090606,105246761,88156155,99873050
"chrIV",4,28837501,0.094071,34181212,17090606,105246761,88156155,99903050
"chrIV",4,28872501,0.0588608,34181212,17090606,105246761,88156155,99938050
"chrIV",4,28902501,0.0166509,34181212,17090606,105246761,88156155,99968050
"chrIV",4,28932501,0.106209,34181212,17090606,105246761,88156155,99998050
"chrIV",4,28962501,0.0236044,34181212,17090606,105246761,88156155,100028050
"chrIV",4,28992501,0.0319938,34181212,17090606,105246761,88156155,100058050
"chrIV",4,29027501,0.0325829,34181212,17090606,105246761,88156155,100093050
"chrIV",4,29057501,0.0739954,34181212,17090606,105246761,88156155,100123050
"chrIV",4,29087501,0.0246407,34181212,17090606,105246761,88156155,100153050
"chrIV",4,29117501,0.0317742,34181212,17090606,105246761,88156155,100183050
"chrIV",4,29152501,0.055165,34181212,17090606,105246761,88156155,100218050
"chrIV",4,29182501,0.0826513,34181212,17090606,105246761,88156155,100248050
"chrIV",4,29212501,0.0244125,34181212,17090606,105246761,88156155,100278050
"chrIV",4,29242501,0.0228008,34181212,17090606,105246761,88156155,100308050
"chrIV",4,29272501,0.0337719,34181212,17090606,105246761,88156155,100338050
"chrIV",4,29302501,0.0272383,34181212,17090606,105246761,88156155,100368050
"chrIV",4,29332501,0.0316225,34181212,17090606,105246761,88156155,100398050
"chrIV",4,29362501,0.0453186,34181212,17090606,105246761,88156155,100428050
"chrIV",4,29392501,0.0260117,34181212,17090606,105246761,88156155,100458050
"chrIV",4,29422501,0.0195609,34181212,17090606,105246761,88156155,100488050
"chrIV",4,29457501,0.0784799,34181212,17090606,105246761,88156155,100523050
"chrIV",4,29487501,0.0921317,34181212,17090606,105246761,88156155,100553050
"chrIV",4,29522501,0.0226506,34181212,17090606,105246761,88156155,100588050
"chrIV",4,29552501,0.0446833,34181212,17090606,105246761,88156155,100618050
"chrIV",4,29582501,0.0561185,34181212,17090606,105246761,88156155,100648050
"chrIV",4,29612501,0.0146618,34181212,17090606,105246761,88156155,100678050
"chrIV",4,29642501,0.108946,34181212,17090606,105246761,88156155,100708050
"chrIV",4,29672501,0.0344026,34181212,17090606,105246761,88156155,100738050
"chrIV",4,29702501,0.0973504,34181212,17090606,105246761,88156155,100768050
"chrIV",4,29732501,0.048665,34181212,17090606,105246761,88156155,100798050
"chrIV",4,29762501,0.0373575,34181212,17090606,105246761,88156155,100828050
"chrIV",4,29797501,0.0355147,34181212,17090606,105246761,88156155,100863050
"chrIV",4,29832501,0.0465823,34181212,17090606,105246761,88156155,100898050
"chrIV",4,29862501,0.0474825,34181212,17090606,105246761,88156155,100928050
"chrIV",4,29892501,0.0723562,34181212,17090606,105246761,88156155,100958050
"chrIV",4,29922501,0.0959279,34181212,17090606,105246761,88156155,100988050
"chrIV",4,29952501,0.22638,34181212,17090606,105246761,88156155,101018050
"chrIV",4,29982501,0.0628461,34181212,17090606,105246761,88156155,101048050
"chrIV",4,30012501,0.0511848,34181212,17090606,105246761,88156155,101078050
"chrIV",4,30042501,0.0257748,34181212,17090606,105246761,88156155,101108050
"chrIV",4,30072501,0.0386289,34181212,17090606,105246761,88156155,101138050
"chrIV",4,30102501,0.0200796,34181212,17090606,105246761,88156155,101168050
"chrIV",4,30132501,0.117218,34181212,17090606,105246761,88156155,101198050
"chrIV",4,30162501,0.0127748,34181212,17090606,105246761,88156155,101228050
"chrIV",4,30192501,0.0214279,34181212,17090606,105246761,88156155,101258050
"chrIV",4,30222501,0.0539352,34181212,17090606,105246761,88156155,101288050
"chrIV",4,30252501,0.0226386,34181212,17090606,105246761,88156155,101318050
"chrIV",4,30282501,0.0470918,34181212,17090606,105246761,88156155,101348050
"chrIV",4,30312501,0.0230675,34181212,17090606,105246761,88156155,101378050
"chrIV",4,30342501,0.00668318,34181212,17090606,105246761,88156155,101408050
"chrIV",4,30372501,0.0539447,34181212,17090606,105246761,88156155,101438050
"chrIV",4,30412501,0.0145968,34181212,17090606,105246761,88156155,101478050
"chrIV",4,30442501,0.0199232,34181212,17090606,105246761,88156155,101508050
"chrIV",4,30477501,0.0300384,34181212,17090606,105246761,88156155,101543050
"chrIV",4,30512501,0.044853,34181212,17090606,105246761,88156155,101578050
"chrIV",4,30542501,0.0150737,34181212,17090606,105246761,88156155,101608050
"chrIV",4,30572501,0.00710202,34181212,17090606,105246761,88156155,101638050
"chrIV",4,30607501,0.0278691,34181212,17090606,105246761,88156155,101673050
"chrIV",4,30637501,0.0135051,34181212,17090606,105246761,88156155,101703050
"chrIV",4,30667501,0.00431757,34181212,17090606,105246761,88156155,101733050
"chrIV",4,30697501,0.0186022,34181212,17090606,105246761,88156155,101763050
"chrIV",4,30727501,0.0879044,34181212,17090606,105246761,88156155,101793050
"chrIV",4,30762501,0.0251982,34181212,17090606,105246761,88156155,101828050
"chrIV",4,30792501,0.0247351,34181212,17090606,105246761,88156155,101858050
"chrIV",4,30822501,0.0401892,34181212,17090606,105246761,88156155,101888050
"chrIV",4,30852501,0.0534169,34181212,17090606,105246761,88156155,101918050
"chrIV",4,30882501,0.0791708,34181212,17090606,105246761,88156155,101948050
"chrIV",4,30912501,0.0258795,34181212,17090606,105246761,88156155,101978050
"chrIV",4,30942501,0.0523661,34181212,17090606,105246761,88156155,102008050
"chrIV",4,30972501,0.0764054,34181212,17090606,105246761,88156155,102038050
"chrIV",4,31002501,0.103973,34181212,17090606,105246761,88156155,102068050
"chrIV",4,31032501,0.0478991,34181212,17090606,105246761,88156155,102098050
"chrIV",4,31077501,0.0234743,34181212,17090606,105246761,88156155,102143050
"chrIV",4,31122501,0.0317615,34181212,17090606,105246761,88156155,102188050
"chrIV",4,31152501,0.0285326,34181212,17090606,105246761,88156155,102218050
"chrIV",4,31182501,0.0291283,34181212,17090606,105246761,88156155,102248050
"chrIV",4,31212501,0.0891721,34181212,17090606,105246761,88156155,102278050
"chrIV",4,31242501,0.059156,34181212,17090606,105246761,88156155,102308050
"chrIV",4,31272501,0.0549873,34181212,17090606,105246761,88156155,102338050
"chrIV",4,31307501,0.0139719,34181212,17090606,105246761,88156155,102373050
"chrIV",4,31337501,0.0584645,34181212,17090606,105246761,88156155,102403050
"chrIV",4,31367501,0.0885701,34181212,17090606,105246761,88156155,102433050
"chrIV",4,31397501,0.033414,34181212,17090606,105246761,88156155,102463050
"chrIV",4,31427501,0.0322206,34181212,17090606,105246761,88156155,102493050
"chrIV",4,31457501,0.0739565,34181212,17090606,105246761,88156155,102523050
"chrIV",4,31487501,0.0901986,34181212,17090606,105246761,88156155,102553050
"chrIV",4,31517501,0.0504564,34181212,17090606,105246761,88156155,102583050
"chrIV",4,31547501,0.00727198,34181212,17090606,105246761,88156155,102613050
"chrIV",4,31577501,0.0050491,34181212,17090606,105246761,88156155,102643050
"chrIV",4,31607501,0.0762248,34181212,17090606,105246761,88156155,102673050
"chrIV",4,31637501,0.0823765,34181212,17090606,105246761,88156155,102703050
"chrIV",4,31667501,0.0188447,34181212,17090606,105246761,88156155,102733050
"chrIV",4,31697501,0.0208259,34181212,17090606,105246761,88156155,102763050
"chrIV",4,31727501,0.0310152,34181212,17090606,105246761,88156155,102793050
"chrIV",4,31757501,0.012749,34181212,17090606,105246761,88156155,102823050
"chrIV",4,31787501,0.00313636,34181212,17090606,105246761,88156155,102853050
"chrIV",4,31817501,0.0481227,34181212,17090606,105246761,88156155,102883050
"chrIV",4,31847501,0.0603861,34181212,17090606,105246761,88156155,102913050
"chrIV",4,31877501,0.0227472,34181212,17090606,105246761,88156155,102943050
"chrIV",4,31907501,0.0694376,34181212,17090606,105246761,88156155,102973050
"chrIV",4,31937501,0.0392998,34181212,17090606,105246761,88156155,103003050
"chrIV",4,31967501,0.00980013,34181212,17090606,105246761,88156155,103033050
"chrIV",4,31997501,0.0404274,34181212,17090606,105246761,88156155,103063050
"chrIV",4,32027501,0.0290194,34181212,17090606,105246761,88156155,103093050
"chrIV",4,32057501,0.0607591,34181212,17090606,105246761,88156155,103123050
"chrIV",4,32087501,0.0100299,34181212,17090606,105246761,88156155,103153050
"chrIV",4,32117501,0.038658,34181212,17090606,105246761,88156155,103183050
"chrIV",4,32147501,0.0984374,34181212,17090606,105246761,88156155,103213050
"chrIV",4,32177501,0.0244585,34181212,17090606,105246761,88156155,103243050
"chrIV",4,32207501,0.0339013,34181212,17090606,105246761,88156155,103273050
"chrIV",4,32237501,0.0498947,34181212,17090606,105246761,88156155,103303050
"chrIV",4,32272501,0.0305117,34181212,17090606,105246761,88156155,103338050
